"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YMR143W",1143.38610529091,-0.261190095844722,0.239524456013497,0.171706985227449,0.338433599213899
"YNL067W",486.220215504664,-0.296662051508653,0.340732942120989,0.171860141478368,0.338621263250027
"YBL033C",194.503131717122,0.252171534539592,0.225166725083105,0.172328545981509,0.339429734653165
"YJL172W",143.153608895913,0.216928713133228,0.180192111136072,0.172489525362546,0.339632340370189
"YLR394W",68.6409300934362,0.267219484435909,0.24940080008701,0.173274061428102,0.341062180864206
"YMR233W",34.4881971180049,-0.245433358656186,0.21655392152528,0.173384925515144,0.341165489801515
"YDR407C",102.564787947474,0.25065386021193,0.221576613468847,0.173862562833843,0.341760113421117
"YKR046C",244.899164979665,0.157912125902039,0.122959424792677,0.173850084902567,0.341760113421117
"YOR167C",861.668488323653,-0.281029268978888,0.282037263337626,0.173839392463312,0.341760113421117
"YDL030W",52.2399203678894,0.252385691947644,0.225585218090122,0.174247015042432,0.342400657669123
"YBR126C",1279.90962892015,-0.228853174700495,0.196252730399595,0.174385759876902,0.342558111166593
"YER058W",48.0676139523029,0.266537641317356,0.249991959216773,0.174520033819029,0.342615148232781
"YMR115W",76.9109604006908,0.193982458482072,0.15711749695707,0.174532049330765,0.342615148232781
"YDL239C",26.2233398080721,-0.24520581950563,0.217800910510371,0.174643757627752,0.342719314834313
"YGR143W",187.936196886002,-0.162307179549954,0.127069216349355,0.174789296467139,0.342889777963732
"YDR320C-A",32.6790783008374,0.28519309404915,0.292823771293091,0.174922656841788,0.343036243819936
"YMR097C",40.2670773695348,-0.233541908161107,0.20189649958034,0.175099188133026,0.343267244364107
"YOR071C",66.4468484252254,0.200590877130425,0.163619607131374,0.175448486517546,0.343836671766781
"YML024W",1100.51170796174,-0.280978722031599,0.284485136162842,0.175591124817903,0.34400084929126
"YGR232W",102.306224551613,0.282791684506359,0.28808452263662,0.175778505847026,0.344137215467344
"YOR381W",50.2502427648423,-0.196122591524098,0.159694296732805,0.175742240844929,0.344137215467344
"YBR035C",169.266286798,0.233868742778998,0.203392700659243,0.175929007898317,0.344201246119104
"YIL130W",55.6228613575051,0.238672280573257,0.207365300801714,0.175895847494672,0.344201246119104
"snR64",2.44224336874151,-0.265025137064724,0.420529908667646,0.176128779219473,0.344423345712384
"YDR016C",41.3516925769798,0.275472142055267,0.270959747295703,0.176183685825856,0.344423345712384
"YDR118W",25.6936805975165,-0.241915715109004,0.214629717250644,0.176371330310798,0.344423345712384
"YEL070W",9.79393179385393,0.293716265425233,0.342400471662526,0.176269218900195,0.344423345712384
"YMR052W",12.6708126444545,0.274282438665004,0.266368697616069,0.176396145399926,0.344423345712384
"YPL119C",39.6117771059006,0.243842375283257,0.216145227364153,0.176322591445716,0.344423345712384
"YKL096W-A",1941.37082157189,-0.235299083962878,0.206526904555606,0.176652099206098,0.344692777215505
"YMR269W",41.6085306291275,-0.250121525283461,0.225093390677204,0.176649962077161,0.344692777215505
"YJR093C",117.053801551083,0.223950161329907,0.190578927511368,0.176804184465694,0.344874383850973
"YKL215C",91.625420685873,0.23244254119511,0.201169438687462,0.176978187491701,0.345098607841675
"YOR123C",272.716911567203,0.234363462006063,0.203658416284419,0.17716998490381,0.345357368838513
"YOL149W",68.6392558270179,-0.200219081194432,0.164585387951318,0.177247538968152,0.3453933370223
"YLR275W",24.3926180847059,0.289845975516433,0.307826342425536,0.177441515127132,0.345650420828209
"YMR194C-A",4.44640116708003,0.278387718631923,0.402016838178253,0.177497760592994,0.345650420828209
"YDR258C",170.039052136503,-0.230763612264804,0.201123710535037,0.177930057972439,0.346046084707103
"YER132C",66.9575642517729,-0.220113687856252,0.186979858667667,0.177937796807811,0.346046084707103
"YLR022C",42.8722453213044,-0.227853719072704,0.195997439118356,0.17781833786923,0.346046084707103
"YML065W",77.2004003334605,-0.19754213022273,0.161946847204021,0.177934786425987,0.346046084707103
"YER034W",47.040570385357,0.25349541662112,0.233717614125536,0.178307869152109,0.346540966683898
"YOL120C",2201.70527081714,-0.278603854690359,0.283883809812983,0.178310863589747,0.346540966683898
"YMR238W",322.134713556273,0.240722029961149,0.21544992933632,0.178511292391973,0.346815157160469
"YGL201C",132.531828251985,0.205159423441991,0.170432761634956,0.178614963542536,0.346901245245124
"YGR167W",367.895600378576,0.135718429079092,0.105056126344312,0.178792771961512,0.346909659839812
"YKR102W",23.3674262057638,0.272380098843142,0.264307393620626,0.178797381149472,0.346909659839812
"YNL068C",112.240026448336,0.272385970149292,0.266893110927258,0.178786307807473,0.346909659839812
"YBR039W",240.667626053331,0.159579645578343,0.126025899047059,0.178991132484321,0.347170321353592
"YEL038W",184.05779299245,0.229355014609736,0.199715082996232,0.179214367025139,0.347487976408399
"YGL154C",41.6832181485326,0.222483858483405,0.190712582868199,0.179372148530257,0.34767855257407
"YEL017C-A",288.811506585274,-0.240683966533457,0.215457617239127,0.179524537185505,0.347858552822312
"YGR240C",1538.44712971483,-0.208427572073383,0.176544323349044,0.179817297022068,0.348310336028162
"YFL005W",326.646881654114,0.165018995170863,0.131242978817166,0.179985605831446,0.348520835148765
"YCL045C",306.640968896952,0.118657754802341,0.091181370945795,0.180206728203833,0.348717920405033
"YDR376W",70.2831890993549,0.193130976388131,0.158747766121032,0.180184887394786,0.348717920405033
"YJR072C",269.886154655458,-0.185502765157364,0.151677956489217,0.180945042709485,0.350030728101367
"YPL206C",137.989167674666,0.245097729462335,0.222315585343766,0.181124266495128,0.350261486895278
"YER065C",132.747874670922,0.214449939187933,0.182272161247898,0.18134840897906,0.350578928902954
"YPL268W",58.9853277775127,-0.225169906025303,0.195436784882151,0.181412425047577,0.350586710310199
"YDL242W",3.78499823349996,-0.268625881444062,0.402782008991039,0.181474145868673,0.350590052382323
"YLR384C",266.483511934998,-0.167424424100516,0.134199825210012,0.181775267972034,0.350984054529346
"YOL059W",521.812648713808,0.241886775158124,0.220314351209544,0.181798208942561,0.350984054529346
"YGL067W",69.1954136174064,-0.214518317036413,0.18342236233324,0.181959766937136,0.351179946492939
"YPL016W",64.8857952760645,0.268754994382596,0.26249834618525,0.182592616462908,0.352284995249004
"YLL029W",288.358528518835,0.128974031865978,0.100346001437517,0.182799089499297,0.352566956776862
"YDL231C",136.123320849884,0.203788962041678,0.171107229595956,0.183071952670673,0.352976737514818
"YBR182C",14.2324890487168,-0.266610878973763,0.262368795033423,0.183494393124755,0.35357076651475
"YHR063W-A",11.2778914933648,-0.27326178290386,0.397853001231408,0.183501049767152,0.35357076651475
"YOR343W-B",5.71357493734223,-0.283657863520852,0.393688835947315,0.183740637113644,0.353915716312503
"YPR143W",38.7849264161111,-0.288194381933839,0.355486731493767,0.183841714358612,0.353993732689203
"YMR247C",74.1689749240517,-0.216949317178531,0.186921212511807,0.18407128290986,0.354319030739532
"YJR051W",138.848876502314,0.213917816293353,0.183655034132479,0.18416402639646,0.354379853733106
"YML064C",58.5479028264821,0.247856352199582,0.229150327735538,0.184224160787334,0.354379853733106
"YER095W",179.045512212719,0.249611684447272,0.232095816710555,0.1844394697611,0.354677282423122
"YDR209C",35.4386074353661,-0.285210815765763,0.330302090872715,0.184535530593987,0.354745276576073
"YHR178W",38.0375766607275,-0.209626259795919,0.179341577242421,0.184689851952142,0.35492518737531
"YDR166C",65.082506763123,-0.205308926046468,0.173606469324508,0.184824115647985,0.355066447023939
"YDR180W",38.2306885256294,-0.24925395470413,0.232409091154449,0.185099304598728,0.355361477028571
"YDR540C",10.4050935796987,-0.276606971327615,0.288980955735964,0.185087762808549,0.355361477028571
"YJL068C",131.995196081336,0.202531106392126,0.171460509763062,0.185339249131799,0.355705278136694
"YBR291C",41.7193719353658,-0.229919816133318,0.204772428219114,0.185454595572426,0.355721052936452
"YHR017W",84.3106430457227,0.185607236571564,0.153545000525649,0.185469207443082,0.355721052936452
"YBR295W",74.8247380017933,-0.226503294461362,0.200840227556938,0.185617649719362,0.355809522844168
"YIR014W",15.7670816589095,0.287997712948681,0.332999711713703,0.185637103893201,0.355809522844168
"YIR004W",177.053541087736,0.175415786822755,0.142890168674463,0.185948524471992,0.356289566234204
"YER104W",19.9948535236219,0.245923563352151,0.227896510049507,0.186027693933313,0.35632443243077
"YGR004W",42.7392430299754,-0.204356162357088,0.174106746806822,0.186339096406237,0.356803957863057
"YOR274W",56.7612502078124,-0.19132420133363,0.159712472619338,0.186600418981951,0.357187307085005
"YDR275W",64.9242509283453,-0.204555194033819,0.174422759224874,0.186741721915096,0.357340740953445
"YBR188C",34.2877576379379,0.203536600890728,0.172701917907561,0.187149271073157,0.358003384664984
"YGR262C",126.920931495797,0.246872348038012,0.229619582901941,0.187320015436714,0.358101890087459
"YNR023W",53.1051102985433,0.225046468186413,0.198086719323604,0.187323319301397,0.358101890087459
"YDR031W",18.9063112150361,0.250969159433454,0.235361954369459,0.187558705469467,0.358434622224841
"YGL086W",97.0221792303768,-0.188429228752441,0.156908354203141,0.18795371203715,0.358954736321929
"YGL184C",20.8623745539563,0.281032381852819,0.360539780216997,0.187947939744119,0.358954736321929
"YOR151C",515.905611875995,-0.199203905509193,0.169327253288872,0.188298451827911,0.359495639491117
"YJL167W",507.974473182569,-0.187969414542563,0.157424691474192,0.188415938458997,0.359602463864918
"YOR179C",38.7682866863336,-0.216526931085472,0.190187466550324,0.188597000737882,0.359830516589025
"YDR001C",316.845323684062,-0.209469310919068,0.18154546962552,0.188890330238696,0.360272548927853
"YLR043C",368.525596063605,0.178294270165374,0.147258776055548,0.189158166383614,0.360665684941547
"YCL001W",128.154392296737,0.185666467878993,0.154987093411291,0.189298806655729,0.360699016181573
"YDR475C",160.559421666803,0.16143834977943,0.131044839378538,0.189299090114456,0.360699016181573
"YNL280C",189.815475589532,-0.255071950432819,0.248196982949877,0.189588009889587,0.361131789372472
"YAL034C",103.92230989615,0.269376680211015,0.276708542449703,0.189781682228347,0.361382910049677
"YLR285C-A",25.1803431102473,-0.282301496936547,0.327963737255599,0.190425202214709,0.362490189492756
"YNL020C",104.11187945854,-0.14382422053167,0.115710696359795,0.190862050113217,0.363203458437526
"YEL025C",96.6375780600291,0.153029225621914,0.123558375549454,0.191118267532315,0.363572641750926
"YJL203W",25.3706058032351,0.284384884957384,0.334845769964151,0.191288919652781,0.363778863147039
"YJR007W",251.766732239354,-0.199854819028274,0.171448872906138,0.191516081078543,0.363973976527807
"YOL164W",81.1404505682598,0.195573249678896,0.167088477619464,0.191503640940661,0.363973976527807
"YBR255W",91.3041896905496,0.1916107711339,0.162378004244522,0.192190990116296,0.365137888894549
"YKL039W",315.170296604796,0.145242650080622,0.117120377452368,0.192352022078612,0.365325062407347
"YHR177W",23.9836433404831,0.271745936707323,0.286473579925816,0.192562633155579,0.365368840312079
"YML052W",218.59986763881,0.178603385908761,0.149068097297758,0.192541577961516,0.365368840312079
"YOR106W",76.2495349104768,0.236940236259317,0.21830849464201,0.192458911216998,0.365368840312079
"YCR077C",303.958974903193,-0.157218239151118,0.128471424618086,0.192772012088378,0.365647399754781
"YOR089C",269.239912697733,0.255645007828411,0.247267724265179,0.192879374511396,0.365732337652369
"YOR161C-C",3.24887188490598,0.251433867983816,0.409227549614686,0.193074865873038,0.365984273811883
"YDR389W",91.4813415907468,-0.169499303169524,0.140195997175596,0.193357477929992,0.366401135221425
"YGR125W",127.26004877311,0.181034929903672,0.151529427858785,0.193580481359455,0.366704808124685
"YKL128C",154.124639348565,0.14174957947434,0.114594085801535,0.193941123372232,0.367268932270682
"YDL065C",108.750085629588,0.245822780896034,0.23428404554683,0.194347230787531,0.367918761490876
"YBL026W",66.7078169114355,-0.243752241590382,0.233345739845991,0.194423970092743,0.367944844955307
"YPL063W",276.315232125355,0.203514492759422,0.176966893910339,0.194904657500672,0.368735130603409
"YDL175C",50.9088702535109,-0.213651200020889,0.190369550712622,0.19522513270011,0.36922190145613
"YBR139W",236.385628115071,0.188812513113952,0.16109505558831,0.195414148564433,0.369459813720655
"YIL038C",129.644853452763,-0.202246886643087,0.17643869279933,0.196211885893791,0.370608358488465
"YLR073C",7.11694372166449,-0.279611498223072,0.349284898494422,0.196204698435537,0.370608358488465
"YLR352W",71.5507312316689,0.176690619287696,0.148264105054823,0.196085339107007,0.370608358488465
"YHR021C",883.704610266168,-0.262387156264798,0.273074188951736,0.196336893023501,0.370724653579755
"YHR127W",57.2245533246397,0.261883170523423,0.268439501049762,0.196497168251936,0.37090744549881
"YHR187W",46.0690317938707,-0.21064623118324,0.186447080739302,0.196769131836298,0.37110816642642
"YMR141W-A",5.02651202145778,0.265946889746386,0.39746112124572,0.1967042554589,0.37110816642642
"YPL122C",43.0110631357756,-0.19769182795116,0.171627352885342,0.196794012278486,0.37110816642642
"YDR189W",141.620153640762,0.176481955537301,0.14836129743297,0.196968268096373,0.371216207243478
"YER015W",41.1929547992438,-0.246662019774884,0.239874033553336,0.19711467401887,0.371216207243478
"YGL172W",164.448577785474,0.140732816827763,0.114316691689191,0.197048089037615,0.371216207243478
"YKL205W",78.7478356517312,-0.257649341118522,0.260588160315939,0.197006647349874,0.371216207243478
"YPL110C",115.866531078374,-0.175934972620948,0.148677383763477,0.197168909528363,0.371216207243478
"YOR238W",43.556542533076,0.202542378120624,0.177024203713236,0.197245126107042,0.371240102083592
"YLR396C",48.3964440426648,-0.244980977902112,0.238162407679698,0.197450634934354,0.371507247442486
"YDR040C",17.6245082992238,-0.266348203244278,0.293311018434127,0.197616083111891,0.371698870198227
"YBR078W",1474.86675645612,-0.199482899977936,0.175134636665828,0.198822445340352,0.373061292493557
"YDL102W",59.7273605738797,-0.198661691133376,0.173187439245574,0.198409212080497,0.373061292493557
"YER087C-A",2.89854311421237,0.254410804808265,0.403329594548497,0.198828870862326,0.373061292493557
"YHR158C",149.569386144773,0.141131862070182,0.114990807340508,0.198676844472958,0.373061292493557
"YJL005W",241.906316932316,-0.18192498100379,0.155559869309629,0.19862325507623,0.373061292493557
"YKL017C",61.6130797040088,0.171737078691164,0.144613316364458,0.198624578292435,0.373061292493557
"YKL222C",33.1734827255756,0.232490254713154,0.215747205787633,0.198851116720984,0.373061292493557
"YOL004W",355.33518728485,0.132692289413268,0.107501780036008,0.198498262587021,0.373061292493557
"YLR198C",3.77451798075934,-0.253576882561909,0.402333512858921,0.19891932689704,0.373069494989186
"YBR250W",2.78761024512056,0.249529950903555,0.408185279273653,0.199721421144362,0.374194825625564
"YEL011W",731.343033098238,-0.258680675965642,0.270149990514675,0.199658874569837,0.374194825625564
"YHL010C",62.8326189139524,0.246787287205315,0.241333655340193,0.199731727907545,0.374194825625564
"YOR380W",53.8402585546668,0.224013118516397,0.206206400123,0.199775471586543,0.374194825625564
"YBR038W",81.805955416764,-0.211492695518369,0.18970483553314,0.200068213682193,0.374553608352071
"YBR041W",144.738924710858,-0.151120424127453,0.125240840096147,0.200095202819159,0.374553608352071
